player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,player_positions,preferred_foot
https://sofifa.com/player/240702/roman-yaremchuk/210002,R. Yaremchuk,Roman Yaremchuk,24,1995-11-27,190,79,Ukraine,KAA Gent,Belgian Jupiler Pro League,75,79,"ST, LW",Right
https://sofifa.com/player/244950/juan-gabriel-rodriguez/210002,J. Rodríguez,Juan Gabriel Rodríguez,26,1994-02-28,188,76,Argentina,Defensa y Justicia,Argentina Primera División,75,79,CB,Right
https://sofifa.com/player/251412/shon-weissman/210002,S. Weissman,Shon Zalman Weissman,24,1996-02-14,174,72,Israel,Real Valladolid CF,Spain Primera Division,75,79,ST,Right
https://sofifa.com/player/200159/stefan-ortega/210002,S. Ortega,Stefan Ortega Moreno,27,1992-11-06,185,88,Germany,DSC Arminia Bielefeld,German 1. Bundesliga,75,78,GK,Right
https://sofifa.com/player/204366/jurgen-locadia/210002,J. Locadia,Jürgen Locadia,26,1993-11-07,185,87,Netherlands,FC Cincinnati,USA Major League Soccer,75,78,"ST, LW, LM",Right
https://sofifa.com/player/206654/pablo-mari-villar/210002,Pablo Marí,Pablo Marí Villar,26,1993-08-31,193,87,Spain,Arsenal,English Premier League,75,78,CB,Left
https://sofifa.com/player/207790/kaan-ayhan/210002,K. Ayhan,Kaan Ayhan,25,1994-11-10,184,84,Turkey,Sassuolo,Italian Serie A,75,78,CB,Right
https://sofifa.com/player/208450/andreas-hugo-hoelgebaum-pereira/210002,Andreas Pereira,Andreas Hugo Hoelgebaum Pereira,24,1996-01-01,178,71,Brazil,Manchester United,English Premier League,75,78,"CAM, RM",Right
https://sofifa.com/player/208615/christopher-jullien/210002,C. Jullien,Christopher Jullien,27,1993-03-22,196,88,France,Celtic,Scottish Premiership,75,78,CB,Right
https://sofifa.com/player/209620/abdul-rahman-baba/210002,A. Baba,Abdul Rahman Baba,25,1994-07-02,180,72,Ghana,Chelsea,English Premier League,75,78,LB,Left
https://sofifa.com/player/210423/albert-rusnak/210002,A. Rusnák,Albert Rusnák,25,1994-07-07,175,73,Slovakia,Real Salt Lake,USA Major League Soccer,75,78,CAM,Right
https://sofifa.com/player/210450/abdoulaye-toure/210002,A. Touré,Abdoulaye Touré,26,1994-03-03,188,84,France,FC Nantes,French Ligue 1,75,78,"CDM, CM",Right
https://sofifa.com/player/210897/chancel-mbemba/210002,C. Mbemba,Chancel Mbemba Mangulu,25,1994-08-08,182,82,DR Congo,FC Porto,Portuguese Liga ZON SAGRES,75,78,"CB, RB",Right
https://sofifa.com/player/211107/frederico-andre-ferrao-venancio/210002,Frederico Venâncio,Frederico André Ferrão Venâncio,27,1993-02-04,186,81,Portugal,Vitória Guimarães,Portuguese Liga ZON SAGRES,75,78,CB,Right
https://sofifa.com/player/211231/ramon-azeez/210002,R. Azeez,Ramon Olamilekan Azeez,27,1992-12-12,170,67,Nigeria,Granada CF,Spain Primera Division,75,78,"CDM, CM, CAM",Right
https://sofifa.com/player/211999/rani-khedira/210002,R. Khedira,Rani Khedira,26,1994-01-27,188,84,Germany,FC Augsburg,German 1. Bundesliga,75,78,"CDM, CB",Right
https://sofifa.com/player/212196/pione-sisto/210002,P. Sisto,Pione Sisto Ifolo Emirmija,25,1995-02-04,171,64,Denmark,FC Midtjylland,Danish Superliga,75,78,"LW, LM",Right
https://sofifa.com/player/212245/yannick-gerhardt/210002,Y. Gerhardt,Yannick Gerhardt,26,1994-03-13,184,81,Germany,VfL Wolfsburg,German 1. Bundesliga,75,78,CM,Left
https://sofifa.com/player/212419/tyrone-mings/210002,T. Mings,Tyrone Mings,27,1993-03-13,196,77,England,Aston Villa,English Premier League,75,78,CB,Left
https://sofifa.com/player/212755/jorrit-hendrix/210002,J. Hendrix,Jorrit Hendrix,25,1995-02-06,181,75,Netherlands,PSV,Holland Eredivisie,75,78,"CDM, CM",Left
https://sofifa.com/player/214446/felipe-campos/210002,F. Campos,Felipe Manuel Campos Mosqueira,26,1993-11-08,179,79,Chile,Colo-Colo,Chilian Campeonato Nacional,75,78,"RB, CB",Right
https://sofifa.com/player/214988/leonel-miranda/210002,L. Miranda,Leonel Ariel Miranda,26,1994-01-07,173,70,Argentina,Racing Club,Argentina Primera División,75,78,"CM, CDM",Right
https://sofifa.com/player/215193/lucas-menossi/210002,L. Menossi,Lucas Ariel Menossi,26,1993-07-11,169,70,Argentina,San Lorenzo de Almagro,Argentina Primera División,75,78,"CDM, CM",Right
https://sofifa.com/player/215322/jonathan-silva/210002,J. Silva,Jonathan Cristian Silva,26,1994-06-29,178,72,Argentina,CD Leganés,Spanish Segunda División,75,78,"LWB, LB",Left
https://sofifa.com/player/216433/anwar-el-ghazi/210002,A. El Ghazi,Anwar El Ghazi,25,1995-05-03,189,90,Netherlands,Aston Villa,English Premier League,75,78,"RW, LW",Right
https://sofifa.com/player/216774/wesley-hoedt/210002,W. Hoedt,Wesley Hoedt,26,1994-03-06,188,77,Netherlands,Southampton,English Premier League,75,78,CB,Left
https://sofifa.com/player/216778/ruben-afonso-borges-semedo/210002,Rúben Semedo,Rúben Afonso Borges Semedo,26,1994-04-04,189,84,Portugal,Olympiacos CFP,Greek Super League,75,78,"CB, CDM",Right
https://sofifa.com/player/218359/didier-ndong/210002,D. Ndong,Didier Ndong Ibrahim,26,1994-06-17,180,75,Gabon,Dijon FCO,French Ligue 1,75,78,"CDM, CM",Right
https://sofifa.com/player/219571/victor-camarasa-ferrando/210002,Camarasa,Víctor Camarasa Ferrando,26,1994-05-28,183,77,Spain,Real Betis,Spain Primera Division,75,78,"CM, CAM, RM",Right
https://sofifa.com/player/219732/georges-kevin-nkoudou/210002,G. Nkoudou,Georges-Kevin N'Koudou Mbida,25,1995-02-13,175,72,France,Beşiktaş JK,Turkish Süper Lig,75,78,LM,Right
https://sofifa.com/player/220287/juan-dinenno/210002,J. Dinenno,Juan Ignacio Dinenno De Cara,25,1994-08-28,187,84,Argentina,U.N.A.M.,Mexican Liga MX,75,78,ST,Right
https://sofifa.com/player/220702/gaston-silva/210002,G. Silva,Gastón Alexis Silva Perdomo,26,1994-03-05,185,74,Uruguay,SD Huesca,Spain Primera Division,75,78,"LB, CB",Left
https://sofifa.com/player/221994/nurio-domingos-matias-fortuna/210002,Núrio Fortuna,Núrio Domingos Matias Fortuna,25,1995-03-24,177,73,Angola,KAA Gent,Belgian Jupiler Pro League,75,78,"LB, LM",Left
https://sofifa.com/player/222123/aaron-long/210002,A. Long,Aaron Long,27,1992-10-12,185,86,United States,New York Red Bulls,USA Major League Soccer,75,78,CB,Right
https://sofifa.com/player/222994/marvelous-nakamba/210002,M. Nakamba,Marvelous Nakamba,26,1994-01-19,176,76,Zimbabwe,Aston Villa,English Premier League,75,78,"CDM, CM",Left
https://sofifa.com/player/224030/maxime-lopez/210002,M. Lopez,Maxime Lopez,22,1997-12-04,167,58,France,Olympique de Marseille,French Ligue 1,75,78,CM,Right
https://sofifa.com/player/224218/francois-kamano/210002,F. Kamano,François Kamano,24,1996-05-02,175,74,Guinea,Lokomotiv Moscow,Russian Premier League,75,78,"LW, LM, CF",Right
https://sofifa.com/player/224538/pedro-nuno-fernandes-ferreira/210002,Pedro Nuno,Pedro Nuno Fernandes Ferreira,25,1995-01-13,176,68,Portugal,Moreirense FC,Portuguese Liga ZON SAGRES,75,78,"LW, CAM, CM",Right
https://sofifa.com/player/225363/ruben-barcelos-de-sousa-lameiras/210002,Rúben Lameiras,Rúben Barcelos De Sousa Lameiras,25,1994-12-22,175,70,Portugal,Famalicão,Portuguese Liga ZON SAGRES,75,78,"RW, LW",Left
https://sofifa.com/player/225562/martin-merquelanz/210002,Merquelanz,Martín Merquelanz Castellanos,25,1995-06-12,176,72,Spain,Real Sociedad,Spain Primera Division,75,78,"LW, RW, CAM",Left
https://sofifa.com/player/226035/jordan-morris/210002,J. Morris,Jordan Morris,25,1994-10-26,183,84,United States,Seattle Sounders FC,USA Major League Soccer,75,78,"LM, ST, RM",Right
https://sofifa.com/player/226078/mahmoud-hassan/210002,Trezeguet,Mahmoud Ahmed Ibrahim Hassan,25,1994-10-01,179,78,Egypt,Aston Villa,English Premier League,75,78,"LW, RW, RM",Right
https://sofifa.com/player/227508/gonzalo-melero-manzanares/210002,Melero,Gonzalo Julián Melero Manzanares,26,1994-01-02,183,77,Spain,Levante UD,Spain Primera Division,75,78,"CM, CDM, CAM",Right
https://sofifa.com/player/229593/marko-pjaca/210002,M. Pjaca,Marko Pjaca,25,1995-05-06,186,83,Croatia,Genoa,Italian Serie A,75,78,"LW, RW, CAM",Right
https://sofifa.com/player/229804/alexandru-mitrita/210002,A. Mitriță,Alexandru Ionuț Mitriță,25,1995-02-08,165,65,Romania,New York City FC,USA Major League Soccer,75,78,"LW, LM",Right
https://sofifa.com/player/231414/waldo-rubio-martin/210002,Waldo,Waldo Rubio Martín,24,1995-08-17,181,80,Spain,Real Valladolid CF,Spain Primera Division,75,78,LM,Right
https://sofifa.com/player/236295/aaron-martin-caricol/210002,Aarón,Aarón Martín Caricol,23,1997-04-22,178,68,Spain,1. FSV Mainz 05,German 1. Bundesliga,75,78,LB,Left
https://sofifa.com/player/236791/antonin-barak/210002,A. Barák,Antonín Barák,25,1994-12-03,190,86,Czech Republic,Hellas Verona,Italian Serie A,75,78,"CM, CAM",Left
https://sofifa.com/player/238857/wilson-migueis-manafa-janco/210002,Wilson Manafá,Wilson Miguéis Manafá Jancó,25,1994-07-23,174,69,Portugal,FC Porto,Portuguese Liga ZON SAGRES,75,78,"RB, LB",Right
https://sofifa.com/player/239272/vasilios-barkas/210002,V. Barkas,Vasilios Barkas,26,1994-05-30,195,91,Greece,Celtic,Scottish Premiership,75,78,GK,Left
https://sofifa.com/player/240471/fernando-gorriaran/210002,F. Gorriarán,Fernando Gorriarán Fontes,25,1994-11-27,168,68,Uruguay,Santos Laguna,Mexican Liga MX,75,78,"CM, CDM",Right
https://sofifa.com/player/194904/bill-hamid/210002,B. Hamid,Bilal Abdul Hamid,29,1990-11-25,191,102,United States,DC United,USA Major League Soccer,75,77,GK,Right
https://sofifa.com/player/199904/jesse-joronen/210002,J. Joronen,Jesse Joronen,27,1993-03-21,197,89,Finland,Brescia,Italian Serie B,75,77,GK,Right
https://sofifa.com/player/206198/dominique-heintz/210002,D. Heintz,Dominique Heintz,26,1993-08-15,188,90,Germany,SC Freiburg,German 1. Bundesliga,75,77,CB,Left
https://sofifa.com/player/211738/mark-flekken/210002,M. Flekken,Mark Flekken,27,1993-06-13,194,90,Netherlands,SC Freiburg,German 1. Bundesliga,75,77,GK,Right
https://sofifa.com/player/212212/dominik-kohr/210002,D. Kohr,Dominik Kohr,26,1994-01-31,185,81,Germany,Eintracht Frankfurt,German 1. Bundesliga,75,77,"CDM, CM",Right
https://sofifa.com/player/212432/hyeon-woo-jo/210002,Jo Hyeon Woo,조현우 崔永宇,28,1991-09-25,189,75,Korea Republic,Ulsan Hyundai FC,Korean K League Classic,75,77,GK,Right
https://sofifa.com/player/213951/helton-brant-aleixo-leite/210002,Helton Leite,Helton Brant Aleixo Leite,29,1990-11-02,196,92,Brazil,SL Benfica,Portuguese Liga ZON SAGRES,75,77,GK,Right
https://sofifa.com/player/215245/adrien-hunou/210002,A. Hunou,Adrien Hunou,26,1994-01-19,179,70,France,Stade Rennais FC,French Ligue 1,75,77,"ST, LM",Right
https://sofifa.com/player/215251/guido-herrera/210002,G. Herrera,Guido Herrera,28,1992-02-29,187,83,Argentina,Yeni Malatyaspor,Turkish Süper Lig,75,77,GK,Left
https://sofifa.com/player/216939/andre-blake/210002,A. Blake,Andre Blake,29,1990-11-21,193,79,Jamaica,Philadelphia Union,USA Major League Soccer,75,77,GK,Right
https://sofifa.com/player/219145/guillermo-maripan/210002,G. Maripán,Guillermo Alfonso Maripán Loaysa,26,1994-05-06,193,83,Chile,AS Monaco,French Ligue 1,75,77,CB,Right
https://sofifa.com/player/220763/ryan-thomas/210002,R. Thomas,Ryan Jared Thomas,25,1994-12-20,174,64,New Zealand,PSV,Holland Eredivisie,75,77,"CAM, CM",Right
https://sofifa.com/player/222558/rick-karsdorp/210002,R. Karsdorp,Rick Karsdorp,25,1995-02-11,184,80,Netherlands,Roma,Italian Serie A,75,77,RB,Right
https://sofifa.com/player/224869/unai-bustinza-martinez/210002,Bustinza,Unai Bustinza Martínez,28,1992-02-02,175,74,Spain,CD Leganés,Spanish Segunda División,75,77,"CB, RB",Right
https://sofifa.com/player/225144/percy-tau/210002,P. Tau,Percy Muzi Tau,26,1994-05-13,175,65,South Africa,RSC Anderlecht,Belgian Jupiler Pro League,75,77,"CF, CAM, LW",Left
https://sofifa.com/player/235467/marcelino-moreno/210002,M. Moreno,Damián Marcelino Moreno,26,1994-06-25,172,65,Argentina,Atlanta United,USA Major League Soccer,75,77,"CM, RW, LW",Right
https://sofifa.com/player/239872/pablo-renan-dos-santos/210002,Pablo Santos,Pablo Renan dos Santos,28,1992-03-18,188,83,Brazil,Hatayspor,Turkish Süper Lig,75,77,CB,Left
https://sofifa.com/player/146947/mikel-vesga-arruti/210002,Vesga,Mikel Vesga Arruti,27,1993-05-21,191,84,Spain,Athletic Club de Bilbao,Spain Primera Division,75,76,CM,Left
https://sofifa.com/player/186990/hugo-gonzalez/210002,H. González,Hugo Alfonso González Durán,29,1990-08-01,182,77,Mexico,Monterrey,Mexican Liga MX,75,76,GK,Right
https://sofifa.com/player/189060/aleksandar-dragovic/210002,A. Dragović,Aleksandar Dragović,29,1991-03-06,186,84,Austria,Bayer 04 Leverkusen,German 1. Bundesliga,75,76,CB,Right
https://sofifa.com/player/189127/serdar-aziz/210002,S. Aziz,Serdar Aziz,29,1990-10-23,183,79,Turkey,Fenerbahçe SK,Turkish Süper Lig,75,76,CB,Right
https://sofifa.com/player/191627/mats-rits/210002,M. Rits,Mats Rits,26,1993-07-18,178,72,Belgium,Club Brugge KV,Belgian Jupiler Pro League,75,76,"CM, CDM, CAM",Right
https://sofifa.com/player/192041/nestor-araujo/210002,N. Araújo,Néstor Alejandro Araújo Razo,28,1991-08-29,188,87,Mexico,RC Celta,Spain Primera Division,75,76,CB,Right
https://sofifa.com/player/194201/pontus-jansson/210002,P. Jansson,Pontus Jansson,29,1991-02-13,194,86,Sweden,Brentford,English League Championship,75,76,CB,Right
https://sofifa.com/player/198032/dan-burn/210002,D. Burn,Dan Burn,28,1992-05-09,198,87,England,Brighton & Hove Albion,English Premier League,75,76,"CB, LB",Left
https://sofifa.com/player/198640/zakaria-labyad/210002,Z. Labyad,Zakaria Labyad,27,1993-03-09,175,65,Morocco,Ajax,Holland Eredivisie,75,76,"CF, CAM, RW",Right
https://sofifa.com/player/199158/sergio-alvarez-diaz/210002,Sergio Álvarez,Sergio Álvarez Díaz,28,1992-01-23,183,74,Spain,SD Eibar,Spain Primera Division,75,76,"CDM, CB, CM",Right
https://sofifa.com/player/199576/oriol-romeu-vidal/210002,Oriol Romeu,Oriol Romeu Vidal,28,1991-09-24,183,83,Spain,Southampton,English Premier League,75,76,"CDM, CM",Right
https://sofifa.com/player/199667/ramiro-funes-mori/210002,R. Funes Mori,José Ramiro Funes Mori,29,1991-03-05,186,79,Argentina,Villarreal CF,Spain Primera Division,75,76,CB,Left
https://sofifa.com/player/199767/marco-van-ginkel/210002,M. van Ginkel,Marco van Ginkel,27,1992-12-01,186,82,Netherlands,Chelsea,English Premier League,75,76,CM,Right
https://sofifa.com/player/200223/adam-maher/210002,A. Maher,Adam Maher,26,1993-07-20,175,76,Netherlands,FC Utrecht,Holland Eredivisie,75,76,"CM, CDM",Right
https://sofifa.com/player/200519/jorge-pulido-mayoral/210002,Pulido,Jorge Pulido Mayoral,29,1991-04-08,186,72,Spain,SD Huesca,Spain Primera Division,75,76,CB,Right
https://sofifa.com/player/201943/andreas-cornelius/210002,A. Cornelius,Andreas Evald Cornelius,27,1993-03-16,193,91,Denmark,Parma,Italian Serie A,75,76,ST,Left
https://sofifa.com/player/203362/mohamed-elyounoussi/210002,M. Elyounoussi,Mohamed Amine Elyounoussi,25,1994-08-04,178,70,Norway,Celtic,Scottish Premiership,75,76,LM,Right
https://sofifa.com/player/204355/paul-dummett/210002,P. Dummett,Paul Dummett,28,1991-09-26,183,82,Wales,Newcastle United,English Premier League,75,76,"CB, LB",Left
https://sofifa.com/player/205970/jed-wallace/210002,J. Wallace,Jed Wallace,26,1994-03-26,178,70,England,Millwall,English League Championship,75,76,"RM, RW, LM",Right
https://sofifa.com/player/206594/solly-march/210002,S. March,Solomon March,25,1994-07-20,180,77,England,Brighton & Hove Albion,English Premier League,75,76,"LM, RM",Left
https://sofifa.com/player/207733/filipe-augusto-carvalho-souza/210002,Filipe Augusto,Filipe Augusto Carvalho Souza,26,1993-08-12,183,77,Brazil,Rio Ave FC,Portuguese Liga ZON SAGRES,75,76,"CM, CDM",Left
https://sofifa.com/player/208449/christophe-herelle/210002,C. Hérelle,Christophe Hérelle,27,1992-08-22,191,79,France,Stade Brestois 29,French Ligue 1,75,76,"CB, RB",Right
https://sofifa.com/player/210377/joao-carlos-vilaca-teixeira/210002,João Teixeira,João Carlos Vilaça Teixeira,27,1993-01-18,177,69,Portugal,Feyenoord,Holland Eredivisie,75,76,"CAM, LW, CM",Right
https://sofifa.com/player/211099/opa-nguette/210002,O. Nguette,Opa Nguette,25,1994-07-08,182,76,Senegal,FC Metz,French Ligue 1,75,76,"LW, RW",Right
https://sofifa.com/player/211706/pere-pons-riera/210002,Pere Pons,Pere Pons Riera,27,1993-02-20,177,70,Spain,Deportivo Alavés,Spain Primera Division,75,76,"CM, CDM",Right
https://sofifa.com/player/211879/janik-haberer/210002,J. Haberer,Janik Haberer,26,1994-04-02,186,76,Germany,SC Freiburg,German 1. Bundesliga,75,76,"CM, CF, RM",Right
https://sofifa.com/player/212267/ivan-ricardo-cavaleiro/210002,Ivan Cavaleiro,Ivan Ricardo Neves Abreu Cavaleiro,26,1993-10-18,175,80,Portugal,Fulham,English Premier League,75,76,"LW, RW, LM",Right
https://sofifa.com/player/214971/francisco-pizzini/210002,F. Pizzini,Francisco Andrés Pizzini,26,1993-09-19,179,74,Argentina,Defensa y Justicia,Argentina Primera División,75,76,"CF, LW, ST",Right
https://sofifa.com/player/215892/uros-spajic/210002,U. Spajić,Uroš Spajić,27,1993-02-13,184,83,Serbia,Feyenoord,Holland Eredivisie,75,76,"CB, RB",Right
https://sofifa.com/player/216700/maximiliano-meza/210002,M. Meza,Maximiliano Eduardo Meza,27,1992-12-15,181,80,Argentina,Monterrey,Mexican Liga MX,75,76,"CAM, RM",Right
https://sofifa.com/player/219717/yony-gonzalez/210002,Y. González,Yony Alexander González Copete,25,1994-07-11,184,81,Colombia,LA Galaxy,USA Major League Soccer,75,76,"LM, ST, RM",Right
https://sofifa.com/player/221797/erik-thommy/210002,E. Thommy,Erik Thommy,25,1994-08-20,174,70,Germany,VfB Stuttgart,German 1. Bundesliga,75,76,"LM, RM, CAM",Right
https://sofifa.com/player/223198/ali-adnan/210002,A. Adnan,Ali Adnan Kadhim Al Tameemi,26,1993-12-19,185,70,Iraq,Vancouver Whitecaps FC,USA Major League Soccer,75,76,"LB, LWB, LM",Left
https://sofifa.com/player/223297/rui-filipe-caetano-moura/210002,Carraça,Rui Filipe Caetano Moura,27,1993-03-01,177,70,Portugal,FC Porto,Portuguese Liga ZON SAGRES,75,76,RB,Right
https://sofifa.com/player/224151/henry-martin/210002,H. Martín,Henry Josué Martín Mex,27,1992-11-18,177,73,Mexico,Club América,Mexican Liga MX,75,76,"ST, RW",Right
https://sofifa.com/player/225028/nemanja-radoja/210002,N. Radoja,Nemanja Radoja,27,1993-02-06,186,77,Serbia,Levante UD,Spain Primera Division,75,76,CM,Right
https://sofifa.com/player/228229/fabian-balbuena/210002,F. Balbuena,Fabián Cornelio Balbuena González,28,1991-08-23,188,85,Paraguay,West Ham United,English Premier League,75,76,CB,Right
https://sofifa.com/player/231070/bruno-pitton/210002,B. Pittón,Bruno Alejandro Pittón,27,1993-02-11,174,70,Argentina,San Lorenzo de Almagro,Argentina Primera División,75,76,"LB, LWB, LM",Left
https://sofifa.com/player/232487/wataru-endo/210002,W. Endo,遠藤 航,27,1993-02-09,178,73,Japan,VfB Stuttgart,German 1. Bundesliga,75,76,"CDM, CM",Right
https://sofifa.com/player/234913/christian-fassnacht/210002,C. Fassnacht,Christian Fassnacht,26,1993-11-11,185,77,Switzerland,BSC Young Boys,Swiss Super League,75,76,"RM, LM, CAM",Right
https://sofifa.com/player/235996/nicolas-moumi-ngamaleu/210002,N. Moumi Ngamaleu,Nicolas Brice Moumi Ngamaleu,25,1994-07-09,182,74,Cameroon,BSC Young Boys,Swiss Super League,75,76,"LM, RM",Right
https://sofifa.com/player/239045/emre-kilinc/210002,E. Kılınç,Emre Kılınç,25,1994-08-23,174,68,Turkey,Galatasaray SK,Turkish Süper Lig,75,76,"LM, RM",Left
https://sofifa.com/player/240046/joao-victor-santos-sa/210002,João Victor,João Victor Santos Sá,26,1994-03-27,178,72,Brazil,VfL Wolfsburg,German 1. Bundesliga,75,76,"LM, CF",Right
https://sofifa.com/player/47201/silvio-proto/210002,S. Proto,Silvio Proto,37,1983-05-23,184,74,Belgium,Lazio,Italian Serie A,75,75,GK,Right
https://sofifa.com/player/125871/hasan-ali-kaldirim/210002,H. Kaldırım,Hasan Ali Kaldırım,30,1989-12-09,183,75,Turkey,Medipol Başakşehir FK,Turkish Süper Lig,75,75,LB,Left
https://sofifa.com/player/132740/jesper-hansen/210002,J. Hansen,Jesper Hansen,35,1985-05-31,188,78,Denmark,FC Midtjylland,Danish Superliga,75,75,GK,Right
https://sofifa.com/player/134779/jimmy-briand/210002,J. Briand,Jimmy Briand,34,1985-08-02,182,85,France,FC Girondins de Bordeaux,French Ligue 1,75,75,ST,Right
https://sofifa.com/player/134820/scott-brown/210002,S. Brown,Scott Brown,35,1985-06-25,175,80,Scotland,Celtic,Scottish Premiership,75,75,CDM,Right
https://sofifa.com/player/137494/obafemi-martins/210002,O. Martins,Obafemi Akinwunmi Martins,35,1984-10-28,170,70,Nigeria,Wuhan Zall,Chinese Super League,75,75,ST,Left
https://sofifa.com/player/139062/willy-caballero/210002,W. Caballero,Wilfredo Daniel Caballero,38,1981-09-28,186,83,Argentina,Chelsea,English Premier League,75,75,GK,Right
https://sofifa.com/player/139860/jeremy-morel/210002,J. Morel,Jérémy Morel,36,1984-04-02,172,71,Madagascar,FC Lorient,French Ligue 1,75,75,"CB, LB",Left
https://sofifa.com/player/144172/serkan-kirintili/210002,S. Kırıntılı,Serkan Kırıntılı,35,1985-02-15,185,78,Turkey,Atiker Konyaspor,Turkish Süper Lig,75,75,GK,Right
https://sofifa.com/player/144429/oscar-wendt/210002,O. Wendt,Oscar Wendt,34,1985-10-24,181,82,Sweden,Borussia Mönchengladbach,German 1. Bundesliga,75,75,LB,Left
https://sofifa.com/player/148526/pawel-kieszek/210002,P. Kieszek,Paweł Kieszek,36,1984-04-16,187,80,Poland,Rio Ave FC,Portuguese Liga ZON SAGRES,75,75,GK,Right
https://sofifa.com/player/149185/francesco-magnanelli/210002,F. Magnanelli,Francesco Magnanelli,35,1984-11-12,181,79,Italy,Sassuolo,Italian Serie A,75,75,CDM,Right
https://sofifa.com/player/150516/lukas-podolski/210002,L. Podolski,Lukas Podolski,35,1985-06-04,182,83,Germany,Antalyaspor,Turkish Süper Lig,75,75,"CAM, RW, ST",Left
https://sofifa.com/player/150724/joe-hart/210002,J. Hart,Joe Hart,33,1987-04-19,196,91,England,Tottenham Hotspur,English Premier League,75,75,GK,Right
https://sofifa.com/player/152879/mark-noble/210002,M. Noble,Mark Noble,33,1987-05-08,177,76,England,West Ham United,English Premier League,75,75,"CM, CDM",Right
https://sofifa.com/player/152912/jose-sand/210002,J. Sand,José Gustavo Sand,39,1980-07-17,182,79,Argentina,Club Atlético Lanús,Argentina Primera División,75,75,ST,Right
https://sofifa.com/player/152999/rodrigo-palacio/210002,R. Palacio,Rodrigo Sebastián Palacio,38,1982-02-05,176,70,Argentina,Bologna,Italian Serie A,75,75,"ST, CAM",Right
https://sofifa.com/player/153048/magnus-wolff-eikrem/210002,M. Eikrem,Magnus Wolff Eikrem,29,1990-08-08,184,69,Norway,Molde FK,Norwegian Eliteserien,75,75,"CAM, CM",Right
https://sofifa.com/player/155887/michael-bradley/210002,M. Bradley,Michael Bradley,32,1987-07-31,188,79,United States,Toronto FC,USA Major League Soccer,75,75,"CDM, CM",Right
https://sofifa.com/player/156412/jose-de-jesus-corona/210002,J. Corona,José de Jesús Corona Rodríguez,39,1981-01-26,184,84,Mexico,Cruz Azul,Mexican Liga MX,75,75,GK,Right
https://sofifa.com/player/157304/thomas-vermaelen/210002,T. Vermaelen,Thomas Vermaelen,34,1985-11-14,183,80,Belgium,Vissel Kobe,Japanese J. League Division 1,75,75,CB,Left
https://sofifa.com/player/158942/leonardo-de-matos-cruz/210002,Léo Matos,Leonardo de Matos Cruz,34,1986-04-02,182,81,Brazil,PAOK,Greek Super League,75,75,RB,Right
https://sofifa.com/player/161754/javier-garcia-fernandez/210002,Javi García,Francisco Javier García Fernández,33,1987-02-08,187,82,Spain,Boavista FC,Portuguese Liga ZON SAGRES,75,75,"CDM, CM, CB",Right
https://sofifa.com/player/161805/valon-behrami/210002,V. Behrami,Valon Behrami,35,1985-04-19,185,82,Switzerland,Genoa,Italian Serie A,75,75,"CDM, CM",Right
https://sofifa.com/player/162131/fernando-javier-llorente-torres/210002,Llorente,Fernando Javier Llorente Torres,35,1985-02-26,193,92,Spain,Napoli,Italian Serie A,75,75,ST,Right
https://sofifa.com/player/162220/sinan-bolat/210002,S. Bolat,Sinan Bolat,31,1988-09-03,186,83,Turkey,KAA Gent,Belgian Jupiler Pro League,75,75,GK,Right
https://sofifa.com/player/162280/adrian-mierzejewski/210002,A. Mierzejewski,Adrian Mierzejewski,33,1986-11-06,176,73,Poland,Chongqing Dangdai Lifan FC SWM Team,Chinese Super League,75,75,"CAM, CM, RM",Left
https://sofifa.com/player/162369/vedad-ibisevic/210002,V. Ibišević,Vedad Ibišević,35,1984-08-06,188,83,Bosnia Herzegovina,FC Schalke 04,German 1. Bundesliga,75,75,ST,Right
https://sofifa.com/player/162895/francesc-fabregas-i-soler/210002,Cesc Fàbregas,Francesc Fàbregas i Soler,33,1987-05-04,179,76,Spain,AS Monaco,French Ligue 1,75,75,"CM, CAM, CDM",Right
https://sofifa.com/player/163925/alessandro-diamanti/210002,A. Diamanti,Alessandro Diamanti,37,1983-05-02,180,75,Italy,Western United FC,Australian Hyundai A-League,75,75,"RW, CAM",Left
https://sofifa.com/player/164376/graziano-pelle/210002,G. Pellè,Graziano Pellè,34,1985-07-15,194,90,Italy,Shandong Luneng TaiShan FC,Chinese Super League,75,75,ST,Right
https://sofifa.com/player/164994/jakub-blaszczykowski/210002,J. Błaszczykowski,Jakub Błaszczykowski,34,1985-12-14,175,67,Poland,Wisła Kraków,Polish T-Mobile Ekstraklasa,75,75,RM,Right
https://sofifa.com/player/167665/nicolas-domingo/210002,N. Domingo,Nicolás Mario Domingo,35,1985-04-08,174,70,Argentina,Olimpia Asunción,Paraguayan Primera División,75,75,"CDM, CM, CB",Right
https://sofifa.com/player/168530/jardel-nivaldo-vieira/210002,Jardel,Jardel Nivaldo Vieira,34,1986-03-29,192,86,Brazil,SL Benfica,Portuguese Liga ZON SAGRES,75,75,CB,Right
https://sofifa.com/player/168565/hugo-rodallega/210002,H. Rodallega,Hugo Rodallega Martínez,34,1985-07-25,181,72,Colombia,Denizlispor,Turkish Süper Lig,75,75,ST,Right
https://sofifa.com/player/169115/andrea-masiello/210002,A. Masiello,Andrea Masiello,34,1986-02-05,184,82,Italy,Genoa,Italian Serie A,75,75,CB,Right
